wlan.sa wlan.ra wlan.ta wlan.da frame.time
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.614010364 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.614474905 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.614476647 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.614477804 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.614973486 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.615611041 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.616361413 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.616987303 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.617881364 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.617886337 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.617887701 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.617888885 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.617890149 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.618328504 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.618333481 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.618549635 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.619060771 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.619578365 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.620454855 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.621035226 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.623020393 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.623025530 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.623026824 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.623028161 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.623029345 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.623030576 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.623031743 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.623105192 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.623703118 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.624327693 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.624932508 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.629316526 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.629908501 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.629920871 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.630459165 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.630466479 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.630468280 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.631089465 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.631915945 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.633369110 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.633866302 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.635629090 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.635636780 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.636421829 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.637046425 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.637662136 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.644025300 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.668990323 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.669601077 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.670220068 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.673114136 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.677978755 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.681693507 -05"
"cc:d4:a1:4f:b3:c8" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:4f:b3:c8" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:11.715838065 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.772529032 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.772853846 -05"
"fc:77:74:f4:77:75" "ff:ff:ff:ff:ff:ff" "fc:77:74:f4:77:75" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:11.776001204 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:11.780015336 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:11.877756232 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:11.878539819 -05"
 "90:3a:72:85:72:88"   "Oct 23, 2019 19:29:11.879183524 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:11.889777441 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:11.891308234 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:11.891804782 -05"
"cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:11.895642525 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:11.896152002 -05"
"cc:d4:a1:37:6f:98" "5c:a3:9d:26:ea:5f" "cc:d4:a1:37:6f:98" "5c:a3:9d:26:ea:5f" "Oct 23, 2019 19:29:11.932241428 -05"
"04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "Oct 23, 2019 19:29:11.961648595 -05"
"cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:11.998904935 -05"
 "90:63:3b:6e:ef:de"   "Oct 23, 2019 19:29:12.015862644 -05"
"04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "Oct 23, 2019 19:29:12.149158591 -05"
"04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "Oct 23, 2019 19:29:12.149173505 -05"
"04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "Oct 23, 2019 19:29:12.153304515 -05"
"04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "Oct 23, 2019 19:29:12.153801980 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:12.166398103 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:12.185133881 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:12.185617077 -05"
"8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "Oct 23, 2019 19:29:12.185622324 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:12.186111470 -05"
 "90:3a:72:85:72:88"   "Oct 23, 2019 19:29:12.186115234 -05"
 "90:3a:72:85:72:88"   "Oct 23, 2019 19:29:12.186351608 -05"
"cc:d4:a1:4f:b3:c8" "bc:98:df:0f:ff:d1" "cc:d4:a1:4f:b3:c8" "bc:98:df:0f:ff:d1" "Oct 23, 2019 19:29:12.209501760 -05"
"cc:d4:a1:4f:b3:c8" "bc:98:df:0f:ff:d1" "cc:d4:a1:4f:b3:c8" "bc:98:df:0f:ff:d1" "Oct 23, 2019 19:29:12.230996113 -05"
"06:af:68:e5:34:5c" "ff:ff:ff:ff:ff:ff" "06:af:68:e5:34:5c" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:12.236745223 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:12.237604919 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:12.238104128 -05"
"8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "Oct 23, 2019 19:29:12.238106576 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:12.239352575 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:12.239603628 -05"
"8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "Oct 23, 2019 19:29:12.239853248 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:12.240102055 -05"
"cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "cc:d4:a1:37:6f:98" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:12.304152986 -05"
"ac:3b:77:55:cb:7c" "ff:ff:ff:ff:ff:ff" "ac:3b:77:55:cb:7c" "ff:ff:ff:ff:ff:ff" "Oct 23, 2019 19:29:12.350755700 -05"
"04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59" "30:87:d9:84:70:f8" "Oct 23, 2019 19:29:12.354251083 -05"
 "60:30:d4:a0:b8:58" "b4:79:c8:07:85:8b"  "Oct 23, 2019 19:29:12.368630927 -05"
"cc:d4:a1:37:6f:98" "22:a0:c5:70:a6:ac" "cc:d4:a1:37:6f:98" "22:a0:c5:70:a6:ac" "Oct 23, 2019 19:29:12.415010067 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:12.443637657 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:12.444134085 -05"
"8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "Oct 23, 2019 19:29:12.444146697 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.450533406 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.450545963 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.450547196 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.450547858 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.450548693 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.450549267 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.451426656 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.451437184 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.451879327 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.452553242 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.453128547 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.453742320 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.454753199 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.454759302 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.454759926 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.454760406 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.454760968 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.454855230 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.454980926 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.455493350 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.456487704 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.457121501 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.458001177 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.459887485 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.459894008 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.459895089 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.459895817 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.459896460 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.459897060 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.459897643 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.459898201 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.460025027 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.460506545 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.461123245 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.461879538 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.462363908 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.463639506 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.463646852 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.463647804 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.463648390 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.463649096 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.463649730 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.464119300 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.464750439 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.465535276 -05"
 "b4:d5:bd:b5:d2:90"   "Oct 23, 2019 19:29:12.465545110 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.466125052 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.466924307 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.466993104 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.466994017 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.466994638 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.467027726 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.467243640 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.467360122 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.467883409 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.468547663 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.469130921 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.470019181 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.470633000 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.471001836 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.475126809 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.479378628 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.479383821 -05"
 "20:32:6c:b8:35:d6"   "Oct 23, 2019 19:29:12.480492482 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:12.492122686 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:12.492607854 -05"
"8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "Oct 23, 2019 19:29:12.492611105 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:12.492856028 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:12.555373081 -05"
"8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "Oct 23, 2019 19:29:12.555380242 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:12.583378158 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.586377707 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.589372724 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.590988413 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:12.594498624 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:12.594985981 -05"
"8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "Oct 23, 2019 19:29:12.594989366 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:12.595235682 -05"
 "90:3a:72:85:72:88"   "Oct 23, 2019 19:29:12.595492275 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:12.600631231 -05"
 "60:30:d4:a0:b8:58" "b4:79:c8:07:85:8b"  "Oct 23, 2019 19:29:12.623142601 -05"
 "60:30:d4:a0:b8:58" "b4:79:c8:07:85:8b"  "Oct 23, 2019 19:29:12.645902962 -05"
 "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c"  "Oct 23, 2019 19:29:12.647177430 -05"
 "8c:a9:82:7a:53:0c"   "Oct 23, 2019 19:29:12.647632147 -05"
"8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "8c:a9:82:7a:53:0c" "90:3a:72:85:72:88" "Oct 23, 2019 19:29:12.647635923 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.654385798 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.655008093 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.655011575 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.655012611 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.656541745 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.657515286 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.661975683 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.661981245 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.667171393 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.667761557 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.668388869 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.668396499 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.668880135 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.669500408 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.669505079 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.669506460 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.669507784 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.669617245 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.669870016 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.670245749 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.670746613 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.671776205 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.672864749 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:12.675747767 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:12.677457004 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:12.677750868 -05"
 "30:87:d9:84:70:f8"   "Oct 23, 2019 19:29:12.680506756 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.738847705 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.739387954 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.739991639 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.741631009 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.741636786 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.741638022 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.741865880 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.741989567 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.742241730 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.742489572 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.742491405 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.742736828 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.743262373 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.743872002 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.744525992 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.745440919 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.745446307 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.746056287 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.746063385 -05"
 "30:87:d9:84:70:f8" "04:4f:4c:a3:3e:59"  "Oct 23, 2019 19:29:12.746298707 -05"
